monto_transaccion,tiempo_transaccion,ubicacion_comprador,método_pago,historial_compras,número_devoluciones,edad_cuenta,frecuencia_compras,fraude,tipo_fraude
3457.8969714451714,70701.36819580053,1,1,17839.451397930996,7,2768,90,1,bajo riesgo
4848.873281385193,71876.21513102835,1,1,24721.723275054057,1,1828,25,1,bajo riesgo
1964.8758854517241,58557.216332849326,1,0,25656.509525314443,9,718,22,1,bajo riesgo
10897.15156493289,62740.13438412355,1,2,27749.631389001705,9,3428,36,1,bajo riesgo
479.29143398886555,19467.298229330212,0,2,36381.63566771919,0,464,67,1,bajo riesgo
1555.1700454653262,34209.68219622473,0,3,14290.224526748269,0,2115,83,1,bajo riesgo
8498.70871511321,37663.36360448982,0,2,9308.895485649216,5,1941,1,1,bajo riesgo
12910.424616981883,80970.3500717795,1,1,101.27485566334693,2,3536,40,1,bajo riesgo
8963.890640564068,48992.619379060125,0,3,31649.44794637648,1,1105,28,1,bajo riesgo
1898.8782342964942,83564.24690968127,0,0,38989.33259237195,7,221,55,1,bajo riesgo
1613.1042140578256,50831.63539793211,1,0,485.0436254216106,2,1382,54,1,bajo riesgo
1674.7629821521198,42186.283971433906,1,2,10727.015324951271,9,3209,52,1,bajo riesgo
6547.2825427272965,37947.154545666875,1,3,3217.8889018939117,2,701,56,1,bajo riesgo
3812.6646822094744,43959.47249792995,1,0,47912.6255267529,6,3473,11,1,bajo riesgo
934.1406561428726,11119.716046711965,0,2,23596.36441565162,1,2549,63,1,bajo riesgo
2053.903989029734,3313.012222088202,1,1,42573.0372917983,1,1379,8,1,bajo riesgo
1628.28262384289,30078.537463534274,1,3,21816.340608978997,3,622,99,1,bajo riesgo
20075.680263440197,46649.12301616889,0,0,347.5485911322684,2,480,11,1,bajo riesgo
3364.6714282479625,86299.44018738055,1,0,8499.64353115154,8,1821,25,1,bajo riesgo
4465.407305499427,38530.65518636996,1,3,40753.138431294516,7,394,67,1,bajo riesgo
287.3303732955325,84040.89396922532,1,3,22653.051004252844,6,2686,83,1,bajo riesgo
9243.524552697889,81417.27287990438,1,2,11808.249873496157,6,3591,11,1,bajo riesgo
2524.7436349519494,60226.97900215782,0,2,3791.0493692866307,2,1228,73,1,bajo riesgo
10299.332427921085,26189.156606645283,0,3,29986.696911667044,9,1759,10,1,bajo riesgo
10365.754144709012,9501.12714056785,0,1,41892.7724436999,2,582,95,1,bajo riesgo
9516.727415972096,44006.78235681997,1,3,28658.0257522773,5,1941,36,1,bajo riesgo
3424.2754597192265,13152.595042472682,0,2,15786.028907994554,2,1130,87,1,bajo riesgo
2203.4675048219583,53570.69131799881,1,2,12012.978267240549,3,2137,50,1,bajo riesgo
20294.624526081447,44568.26627816937,1,1,38841.754370386974,0,2915,45,1,bajo riesgo
2314.417138945242,12550.914214181035,1,2,42119.21931165079,6,2193,44,1,bajo riesgo
2992.4820229083075,59816.83076435108,0,1,8942.898421743173,0,3558,38,1,bajo riesgo
2372.0917888607073,28654.743314434574,0,1,41935.14215492725,9,515,72,1,bajo riesgo
3293.895925613188,54694.90020991031,0,3,27173.816068505414,3,1840,61,1,bajo riesgo
5900.715866244233,66540.81548096018,1,3,27418.124591012212,6,2432,27,1,bajo riesgo
4876.984481214866,11093.859726642022,1,0,34588.46861131957,7,963,25,1,bajo riesgo
2401.4224681069745,44831.96225580351,0,2,611.754010114507,7,2542,21,1,bajo riesgo
807.6200790970461,7766.599426565557,0,2,14687.062018299368,8,2714,22,1,bajo riesgo
620.5526206190781,43155.07208747619,1,1,31949.36106637859,6,787,30,1,bajo riesgo
25630.570128695526,71513.11898246448,0,0,43071.91820844923,6,3154,81,1,bajo riesgo
4855.050688207123,65553.08483389647,1,0,7449.556918028227,7,3072,83,1,bajo riesgo
615.384190153603,67376.0449304437,0,3,12177.710656491647,3,1017,60,1,bajo riesgo
1533.486369230972,21428.28717889829,1,2,13707.32851431251,4,2414,62,1,bajo riesgo
5214.489302553245,27542.539313253517,0,0,6658.382104870453,5,3336,92,1,bajo riesgo
7933.375569735828,52078.04243034586,0,0,46001.71097787211,4,2753,44,1,bajo riesgo
4496.121613703911,3980.5351397925674,1,1,34670.705282778916,7,3103,70,1,bajo riesgo
4557.381278380165,77763.17285048781,1,3,31083.152771501704,0,3468,8,1,bajo riesgo
4461.764542788622,13885.727933172364,1,2,45883.24450045093,5,2714,82,1,bajo riesgo
518.5631653270817,27198.106709886106,0,0,42754.406901915136,2,253,25,1,bajo riesgo
11418.705051433024,10918.102992229075,1,0,20170.72944347591,9,2080,75,1,bajo riesgo
1438.7621118564591,19826.76509302309,0,0,2523.090972504682,7,1730,80,1,bajo riesgo
7884.556915604223,6045.578228913766,0,2,29185.65736167481,7,2292,16,1,bajo riesgo
1827.4331748718885,28371.262079754877,1,0,42707.85283634025,2,2409,27,1,bajo riesgo
9319.428670589237,66655.04627427323,1,2,6333.610336842743,7,3543,88,1,bajo riesgo
242.7666027555747,73748.69566404726,1,1,8761.239773130692,0,325,24,1,bajo riesgo
18224.506501823445,56095.442930473895,1,0,40738.14029236839,7,1867,89,1,bajo riesgo
10524.496342788529,14611.813327837586,1,2,7314.35693919078,1,1479,30,1,bajo riesgo
2079.6621492203485,37679.92273599202,1,2,22329.39721457386,0,1577,9,1,bajo riesgo
2763.589331909973,5400.757437043543,1,3,5950.712639158901,1,2066,84,1,bajo riesgo
2386.554203935689,79990.37125042139,1,2,46412.15936882046,2,1782,14,1,bajo riesgo
1518.0551993732934,71873.44652414463,0,2,14465.519473284994,0,1837,74,1,bajo riesgo
9987.468119346388,54473.378034487825,1,3,3470.075587158994,2,2387,57,1,bajo riesgo
9770.787224009733,7215.609169139454,1,0,22720.161554440092,7,1739,43,1,bajo riesgo
1022.2981264761592,73330.366788104,1,1,14760.23121234017,7,946,36,1,bajo riesgo
7519.7678817993665,16185.735123399028,0,1,13500.08716725634,6,2066,15,1,bajo riesgo
9736.81045380372,33576.15451845295,1,1,42181.442459592094,9,311,86,1,bajo riesgo
320.49598439241043,71330.58021480634,1,2,36353.94622209766,2,446,24,1,bajo riesgo
2810.3060465720246,30274.150090507555,0,0,38078.00919458419,0,1766,38,1,bajo riesgo
6474.81490213118,45246.996489101286,0,2,11863.541659565146,3,2015,21,1,bajo riesgo
2382.3285495108435,51391.38557483341,0,0,28628.427274817936,1,163,79,1,bajo riesgo
2985.7881605425573,64103.53002348341,1,2,37964.39888958503,4,2479,76,1,bajo riesgo
18562.703017170206,6781.99361372205,0,2,48984.49722353149,3,598,76,1,bajo riesgo
2801.5977213915326,70961.34893216826,0,3,6344.1571880047395,5,1674,36,1,bajo riesgo
51002.14220316325,13953.337582951408,0,3,12842.979918423564,6,965,9,1,bajo riesgo
1829.3688128029082,83882.24108901329,1,1,35595.70772706034,5,98,72,1,bajo riesgo
9426.300668271091,74671.63969252029,0,2,27315.90218743542,4,839,63,1,bajo riesgo
5197.8219672628375,82725.89266355007,0,2,8180.178638827784,8,869,68,1,bajo riesgo
1460.4046937393045,26365.97575587667,0,3,35838.44044907285,9,738,68,1,bajo riesgo
7732.017049448892,53536.1138429614,0,1,33331.60082596976,2,2417,34,1,bajo riesgo
9031.700245065946,52089.88295863275,1,0,21110.64960472549,4,458,44,1,bajo riesgo
1470.204305847811,8070.6543568794605,0,2,24623.51618589082,2,1198,93,1,bajo riesgo
3282.002526737082,2456.0189518199695,0,2,10179.09723020275,2,3248,12,1,bajo riesgo
6486.057264436071,84815.8304034817,0,0,22025.044920127744,5,1573,40,1,bajo riesgo
6524.3997595682895,48115.1920052374,1,1,7664.144840687298,3,493,48,1,bajo riesgo
2588.575809081436,12696.704249086297,1,0,18347.047928870703,8,2296,79,1,bajo riesgo
3538.2980273918756,56053.16598529407,0,2,47931.30505738284,3,1607,79,1,bajo riesgo
5975.852740220473,48185.09722714146,0,2,45738.239246692814,3,1088,0,1,bajo riesgo
4960.704559318966,30926.969807776284,0,2,42931.57191529975,8,13,54,1,bajo riesgo
1799.6837926651585,17343.957275450597,0,0,43607.073942710005,7,568,3,1,bajo riesgo
34196.3593963559,25861.12768995661,1,0,40822.02830383194,1,493,51,1,bajo riesgo
9848.25695487366,13939.347484581633,0,1,28214.828642865243,3,471,90,1,bajo riesgo
3812.794662206151,70295.3801490628,1,1,15334.748636485296,2,1938,64,1,bajo riesgo
3798.885342345066,50690.433679266964,1,0,46020.327562964856,3,3061,12,1,bajo riesgo
3141.239570658219,33982.15308760984,0,1,48874.66776450339,7,3380,26,1,bajo riesgo
7419.995792490419,60524.10385366342,1,0,17652.695533907263,6,3557,71,1,bajo riesgo
2725.925113720133,79490.4532276607,0,0,41145.79230581864,3,427,53,1,bajo riesgo
344.7995641686315,67927.0539513626,1,2,47655.0955678374,3,1593,12,1,bajo riesgo
1120.6812633072743,38511.17116451288,1,0,14259.94084222451,5,2827,38,1,bajo riesgo
2172.1635684937683,23369.160802122344,1,0,45828.647623608085,4,2821,76,1,bajo riesgo
4240.7904950347165,68177.23298536506,1,1,697.4587808851574,5,1934,8,1,bajo riesgo
467.9413821795741,64557.15848475211,1,0,3888.046888365798,2,3455,55,1,bajo riesgo
2744.35747355955,20689.005789885483,1,3,13870.909447308582,9,1544,25,1,bajo riesgo
1404.3357136797986,4249.924594184644,0,1,41413.18741206461,7,215,44,1,bajo riesgo
2723.763094259921,81158.41076944029,1,0,41195.01096828195,9,735,93,1,bajo riesgo
3481.4826972091864,14593.297956487842,0,3,47680.846573715775,0,1122,74,1,bajo riesgo
5729.41312957497,81324.72079595974,1,3,5291.202640963993,7,2212,86,1,bajo riesgo
2426.4094873896165,78303.8427373404,1,1,21625.5404399399,1,805,87,1,bajo riesgo
5421.753700031456,57633.13520889541,0,2,36709.57931594356,4,2349,54,1,bajo riesgo
5508.820452589612,62724.821945585514,0,0,30893.185660395007,7,35,62,1,bajo riesgo
4415.636891918943,23226.68888112317,1,2,31163.975487807045,0,1238,3,1,bajo riesgo
919.6748615619666,79591.21055339408,1,1,35234.0107933407,6,1287,8,1,bajo riesgo
8774.616310254762,82723.63342894611,0,0,27103.66387930139,2,105,86,1,bajo riesgo
9016.879722792686,3325.994954715818,1,0,38118.61951303095,4,1472,40,1,bajo riesgo
1627.6509262967886,64352.36181810494,0,0,40005.96419213092,6,14,57,1,bajo riesgo
4103.209169463689,51698.90501149934,0,0,900.3459923736967,1,3140,95,1,bajo riesgo
364.9460142125832,33090.38899201552,1,1,10609.964450354286,3,937,71,1,bajo riesgo
3426.248389318258,38735.07225550023,0,3,24211.556019464697,2,816,43,1,bajo riesgo
921.6080600257327,69329.18781947908,1,2,49715.74114042387,0,1983,96,1,bajo riesgo
3563.2037907777835,34094.87803550494,1,2,30480.13214538365,7,2573,46,1,bajo riesgo
697.2689202216714,75189.404974602,1,3,12815.986947721281,6,2465,90,1,bajo riesgo
6103.32717360346,37623.80455957363,0,2,11513.93216614615,4,2895,31,1,bajo riesgo
1206.9612991322529,38169.16145107202,1,0,30354.47181711705,7,3160,80,1,bajo riesgo
2184.2516039733932,39055.040752082474,0,0,23408.383123029686,1,2651,43,1,bajo riesgo
2056.8602962791037,10920.200056744121,1,0,5361.310199530456,4,148,69,1,bajo riesgo
1785.2686227279792,19185.98730279289,0,2,2417.546468365278,6,1222,70,1,bajo riesgo
11050.06852275419,49827.97287572672,1,0,38690.07502758088,0,1844,21,1,bajo riesgo
2529.9294018147657,28804.16689766791,0,3,43844.63578461094,0,3378,8,1,bajo riesgo
5984.2610421236,73865.58657135045,1,2,8856.00950487651,3,1440,81,1,bajo riesgo
1573.10470738512,65105.78448011779,0,3,42323.96436931484,4,1509,63,1,bajo riesgo
1080.6667144382457,77593.53568136855,0,0,27741.127337600436,3,409,75,1,bajo riesgo
2774.9797825486366,30950.44639952475,0,2,40170.59011235241,2,2321,27,1,bajo riesgo
6277.929082413601,70819.92934580753,1,0,34521.176853814184,5,3327,7,1,bajo riesgo
26727.53403483968,42059.470297605105,1,0,4091.399962382175,1,1493,82,1,bajo riesgo
2630.9837762769844,86171.19775598867,1,2,30750.25208867933,6,384,96,1,bajo riesgo
6354.945557086726,86051.05488176372,1,0,23454.378161194585,1,2601,47,1,bajo riesgo
1861.2622949700487,29288.859389932626,0,0,28394.045689012994,9,2744,88,1,bajo riesgo
1531.0921965056307,68700.83970088206,0,2,30549.0959983294,4,2713,97,1,bajo riesgo
2377.54735527813,63612.32756736281,1,0,861.1941193167328,7,3033,95,1,bajo riesgo
1874.5906048688994,58366.01962575143,0,1,32943.5238821933,6,1633,92,1,bajo riesgo
1133.9692868194159,42093.28411213178,1,0,44063.90316451156,4,2878,8,1,bajo riesgo
5544.162764413151,15773.75820624053,0,1,1243.9005532182746,1,2929,56,1,bajo riesgo
3106.7325686677264,53114.362317206425,0,1,13992.941878894322,0,810,63,1,bajo riesgo
1942.404159337569,85511.64227043635,1,0,5880.781781213889,6,729,91,1,bajo riesgo
19876.40631035659,166.2869983868866,1,1,30875.81554164116,8,2467,72,1,bajo riesgo
1139.960067822239,68614.77378270478,1,0,24566.097154156803,1,2256,40,1,bajo riesgo
2885.8486878812,49682.37837165829,1,0,40032.97585190778,8,521,73,1,bajo riesgo
527.5250229378067,54692.63640970484,0,1,43003.54247702136,0,3136,27,1,bajo riesgo
2774.320416121925,79244.86864826665,0,0,13057.71937729619,6,1847,86,1,bajo riesgo
2047.4826342172175,72549.86115196439,0,3,23558.259422971358,7,871,51,1,bajo riesgo
1695.8580376630125,53983.78483642931,1,0,7370.959178791825,8,1697,33,1,bajo riesgo
10583.727969836582,83466.11119764016,0,0,6992.267178177175,0,1657,64,1,bajo riesgo
4454.854255632195,53849.635126295965,1,2,9975.476169129415,8,1633,90,1,bajo riesgo
4553.618641258208,62157.54845510271,0,0,43019.98286023692,6,621,78,1,bajo riesgo
7309.00346235581,4889.663850801326,1,3,8289.768591578233,2,1759,93,1,bajo riesgo
7331.047734992221,48410.395597054914,0,3,27892.23180300514,1,1722,34,1,bajo riesgo
5303.353992408382,64460.042599937784,1,3,36257.986708402415,6,1997,32,1,bajo riesgo
6370.925557845986,23871.28301538899,1,3,29515.638027204583,8,3142,44,1,bajo riesgo
2380.331629004895,78797.4427045579,1,0,33130.41784310244,5,3387,96,1,bajo riesgo
1287.476189938912,69461.12014031525,0,2,33252.68013942875,1,2612,4,1,bajo riesgo
20749.019955473654,73824.06916233149,0,3,24866.04905584769,0,2494,80,1,bajo riesgo
1246.9918446302152,58509.188604371026,0,0,49285.2863141696,8,2486,19,1,bajo riesgo
950.71021973636,79696.452579374,1,1,45834.008178945085,3,1168,6,1,bajo riesgo
569.6371620161168,13062.353088433387,0,1,45614.14711755499,6,2750,56,1,bajo riesgo
7967.5880813122285,4925.714272182846,1,2,5834.644413458767,3,2051,21,1,bajo riesgo
7102.148417091878,41549.704926486644,0,0,3989.97021107918,2,1894,33,1,bajo riesgo
6388.032411925603,53615.38245346271,1,2,26468.128079128644,8,1979,82,1,bajo riesgo
11702.125300622798,23052.37764591743,0,2,35277.128770468844,2,2572,88,1,bajo riesgo
20196.356790701917,37082.953353253906,0,3,33695.58092367668,0,2172,80,1,bajo riesgo
2087.198118120109,26286.579822152064,1,3,40762.042712983835,7,368,65,1,bajo riesgo
1329.8323171866077,26224.758052380246,0,3,38982.64354061768,8,162,81,1,bajo riesgo
2069.05526177536,29046.4668030576,0,0,30982.25950900395,0,3247,3,1,bajo riesgo
3039.296149119025,7460.361598037813,0,3,22022.854197862664,1,1727,9,1,bajo riesgo
7884.556915604223,6045.578228913766,0,2,29185.65736167481,7,2292,16,1,bajo riesgo
15740.405433571268,29920.986545247048,0,2,28896.46155701821,9,2606,56,1,bajo riesgo
6545.745943731017,61988.76714337167,1,2,1471.3504103895436,5,352,8,1,bajo riesgo
11781.56043935544,31860.86595162837,0,0,527.7867160357719,8,2762,90,1,bajo riesgo
2945.2916020909965,20568.836454759752,1,3,10964.132473226673,4,2342,89,1,bajo riesgo
1407.9327876655457,79022.23840573168,0,2,18329.76322505878,2,2969,28,1,bajo riesgo
2305.278964500685,31097.489712459505,1,1,49797.32971129965,3,1063,76,1,bajo riesgo
2484.830107311099,45554.111635943285,1,2,32177.53455975501,7,1576,53,1,bajo riesgo
1900.6182909749887,24302.862931966203,1,2,7480.122941381079,1,3405,92,1,bajo riesgo
1668.6616903243598,53086.08075379412,0,0,36651.76969390972,3,3292,72,1,bajo riesgo
1683.512770215953,79953.45664791457,0,0,3549.324613212107,5,2019,55,1,bajo riesgo
865.7676244093302,56182.804519465775,1,2,15454.65920738181,9,966,71,1,bajo riesgo
4345.14787738425,66994.67480550105,1,1,3372.649287521645,9,1301,72,1,bajo riesgo
11879.677942429526,40129.94953084127,1,0,39955.341357132726,7,2432,83,1,bajo riesgo
2835.3464155860242,73955.4822969722,0,2,47182.08717973761,8,1943,56,1,bajo riesgo
865.7687768588777,52907.46298491354,1,2,21201.006320729786,6,1864,32,1,bajo riesgo
1951.0030963258728,18543.302022917433,0,3,13769.9180931746,5,1318,96,1,bajo riesgo
10365.754144709012,9501.12714056785,0,1,41892.7724436999,2,582,95,1,bajo riesgo
7546.441488851298,37485.719759404885,0,1,19234.015534993436,3,234,54,1,bajo riesgo
2534.9720693664285,40573.099039741806,1,2,25191.943455736982,9,1441,51,1,bajo riesgo
10631.271675546026,29880.938599901314,0,3,25136.848877110224,7,2074,90,1,bajo riesgo
7839.706256385879,66469.1720164038,1,0,17153.566834172285,9,3362,98,1,bajo riesgo
4008.2911288467417,57905.88180251976,0,2,45966.183421178845,7,3209,79,1,bajo riesgo
3603.663217907908,22722.834994396744,0,1,13842.344863746097,6,2137,48,1,bajo riesgo
4631.622681343145,71816.61348293087,1,0,21751.442914573527,0,1112,28,1,bajo riesgo
1035.006909362519,22730.552895174627,0,3,7893.102553071612,6,646,2,1,bajo riesgo
1690.2323338161386,73495.79548862975,1,3,15516.694266659353,9,1315,11,1,bajo riesgo
2698.0232448446795,25438.01799752971,0,3,48398.58292482949,1,2498,34,1,bajo riesgo
1713.598277763179,47760.95274458211,0,3,8807.08498267575,1,2585,96,1,bajo riesgo
1086.7966215385027,53630.01927623982,1,0,1190.4273905889495,8,3014,68,1,bajo riesgo
2608.3529945213913,15946.212607367352,1,3,24439.198557527532,6,1386,45,1,bajo riesgo
4860.253566998264,13898.26082724838,0,1,35173.09791118207,9,130,36,1,bajo riesgo
7257.464647904022,34345.84934611135,0,1,22438.089382764665,5,1196,62,1,bajo riesgo
2121.685943120736,42260.617451863436,0,3,11504.446483578213,3,1639,23,1,bajo riesgo
4682.1145262133205,80651.44633072791,1,2,38136.5921696364,1,2123,60,1,bajo riesgo
3445.4984288596547,9317.366383986642,1,0,29320.16631203361,5,721,74,1,bajo riesgo
2469.4201992314674,18974.32266257092,0,3,27087.46775735586,0,263,21,1,bajo riesgo
3223.1606815797554,69838.60281745504,1,2,42413.99625767746,2,3209,0,1,bajo riesgo
10432.122296582316,16265.260064141992,1,2,38049.16019058242,0,2032,56,1,bajo riesgo
4396.816626417592,32413.13964264135,0,1,32563.186134435502,5,3435,64,1,bajo riesgo
570.2303718875514,64974.73787274427,1,3,46119.530718875656,2,460,54,1,bajo riesgo
8410.039129147126,80696.89041366221,0,2,43127.75915493513,2,2591,56,1,bajo riesgo
946.5697140639031,49911.82979188658,1,1,11344.702645806281,9,3560,55,1,bajo riesgo
2372.457398564286,54191.85360597827,1,3,9854.709217416896,4,160,94,1,bajo riesgo
456.77499034132813,18155.542834520675,1,2,47033.67890331634,8,890,74,1,bajo riesgo
14419.80007460354,51538.41714813256,0,2,42400.6317267088,4,2087,3,1,bajo riesgo
6071.166038395324,31378.51918690529,1,1,43159.698684322524,5,1726,39,1,bajo riesgo
2483.9151882753135,300.6128287047766,1,1,25778.174730606563,5,3205,0,1,bajo riesgo
7620.605280217757,30809.227015839508,1,3,36389.44195986079,8,85,11,1,bajo riesgo
48335.033790785565,3401.044366308292,1,2,14841.877699968587,7,2668,32,1,bajo riesgo
8566.664735951157,71857.18061270413,1,1,42905.508358626226,7,351,0,1,bajo riesgo
3438.534146637748,2758.5914937732246,0,1,339.73697304782723,8,2530,23,1,bajo riesgo
2461.7265629655394,25489.70764068495,0,3,22802.24616758141,4,1911,74,1,bajo riesgo
1172.7602985281972,7948.176158719105,1,0,2748.8916693340248,7,149,34,1,bajo riesgo
4374.585851108097,60429.284712073655,1,3,17223.37130895687,9,2369,47,1,bajo riesgo
4202.165843528316,71431.01368671894,1,2,3446.940750014643,7,2817,44,1,bajo riesgo
1727.3132341597886,1962.4931359584614,1,3,44094.48242183562,8,2205,71,1,bajo riesgo
1619.463587261176,29463.86509696404,1,1,37163.37812962813,7,1991,38,1,bajo riesgo
1785.5943520349012,1896.661937912389,1,2,39395.4594223398,3,608,85,1,bajo riesgo
19784.492610636666,69897.19545218284,0,2,26868.16378794485,5,2814,79,1,bajo riesgo
20196.356790701917,37082.953353253906,0,3,33695.58092367668,0,2172,80,1,bajo riesgo
5361.9128631213025,81620.53563956667,1,0,25899.092460706914,8,2871,70,1,bajo riesgo
1946.9712399239295,26069.730382754315,1,0,13442.892720591055,7,913,37,1,bajo riesgo
13524.185913512547,71097.62713021445,1,1,22836.62888720681,2,2666,96,1,bajo riesgo
116.59806282538702,81469.60825542876,1,3,23291.401863990533,8,3085,72,1,bajo riesgo
4394.837324439021,46732.44944406451,0,2,10744.861313944348,5,3537,47,1,bajo riesgo
3364.414544704503,26466.487250482245,1,1,28416.40864369861,7,67,84,1,bajo riesgo
8073.498674403381,55519.54966745733,1,0,7160.070909113925,2,2026,57,1,bajo riesgo
15663.670285681459,11890.103494983474,1,3,26136.673534511756,8,2793,71,1,bajo riesgo
5917.2043266606015,50165.20985334174,1,0,43357.445030368166,8,3581,27,1,bajo riesgo
7554.483028454977,22751.095289084384,0,0,25599.200206852656,6,2781,32,1,bajo riesgo
4826.939138634804,3812.887053312258,0,0,22826.927462232543,1,3156,44,1,bajo riesgo
1467.0062556336543,10435.355655277377,1,2,48984.57064436506,7,1479,62,1,bajo riesgo
1726.6842003613285,30398.630213158787,1,0,9830.656766166901,2,3612,23,1,bajo riesgo
994.6487368035633,56725.673037112945,1,3,35581.80279522802,1,2671,66,1,bajo riesgo
4113.2225970734835,19011.164897350736,1,3,17817.036731553293,5,1601,33,1,bajo riesgo
1749.8737342284342,62705.35792873564,1,0,13027.507312836124,1,2088,64,1,bajo riesgo
473.24887310542374,4640.603420603739,1,3,30077.351295737608,0,219,6,1,bajo riesgo
7698.748764122583,58832.24005436547,0,2,14531.409969815306,0,2109,37,1,bajo riesgo
6139.18321378208,47626.20976842853,1,1,17304.36219107273,0,3420,91,1,bajo riesgo
10921.754006696572,82333.23529110305,0,0,36489.12398624702,0,1028,41,1,bajo riesgo
3505.4903598873875,72037.45735304226,0,2,5760.063219517841,7,2367,18,1,bajo riesgo
790.1330322367467,30973.187260623326,0,2,21197.22669272059,3,2655,97,1,bajo riesgo
6836.001965802784,18965.542194853835,0,3,11939.881233621152,8,2937,48,1,bajo riesgo
8151.697585734672,42061.809366395086,1,3,10780.525923476047,9,455,22,1,bajo riesgo
1237.924010908082,6141.0996950537265,0,0,16652.77526516816,3,3642,14,1,bajo riesgo
4132.636754320391,25065.161894727655,1,2,13649.368546731377,0,1176,70,1,bajo riesgo
1913.5544282584926,44605.31239633243,0,0,9354.349667197554,7,2824,45,1,bajo riesgo
2539.7269668948825,41138.79626591123,0,1,325.6121350946051,5,821,2,1,bajo riesgo
10203.234407278536,64351.45026301659,0,1,35699.605355166095,7,2197,84,1,bajo riesgo
1576.9633984095494,14849.146710052333,1,1,44193.28420792304,4,1989,13,1,bajo riesgo
3646.4367841933754,64048.20069409262,0,1,3255.3903443537038,4,3302,20,1,bajo riesgo
2483.9151882753135,300.6128287047766,1,1,25778.174730606563,5,3205,0,1,bajo riesgo
26653.63996210813,30887.224282712472,0,2,38898.58697895178,1,378,80,1,bajo riesgo
3917.933574820242,14503.856244401264,1,0,3928.2292690524023,8,137,13,1,bajo riesgo
1589.7716919336772,7326.57534706287,0,1,27061.19027248733,2,103,70,1,bajo riesgo
3414.858766405792,52555.71610060862,1,1,4436.6462412904375,0,2477,29,1,bajo riesgo
9414.798660991606,9701.117146432258,0,2,17402.92086065871,5,906,27,1,bajo riesgo
335.29826158777195,27393.454360384963,1,3,49849.158537467556,3,2742,25,1,bajo riesgo
193.44089083750052,54006.53246390321,1,3,12842.352806521523,1,1780,31,1,bajo riesgo
2405.1163976317052,13832.558336359538,1,2,34463.31049960218,7,2185,26,1,bajo riesgo
3405.0698696381232,32216.726028348094,0,3,1351.6298635129542,5,1282,59,1,bajo riesgo
10897.15156493289,62740.13438412355,1,2,27749.631389001705,9,3428,36,1,bajo riesgo
354.95296476269465,29190.59754204936,1,2,45042.40223432061,3,2937,45,1,bajo riesgo
13745.522674739745,40355.7400507932,1,2,37341.866634156126,1,780,28,1,bajo riesgo
3767.758008401733,3282.973227039494,1,3,33756.85029768341,4,1147,56,1,bajo riesgo
4849.886251344671,39479.27895617453,1,3,29835.69285534946,8,612,55,1,bajo riesgo
2893.757789636723,70072.7892120507,0,3,40819.96948560777,3,908,35,1,bajo riesgo
916.8022366983053,34980.74484348225,0,2,35364.456364458805,0,2602,76,1,bajo riesgo
3944.0706400283325,82799.58552920127,1,2,8069.908015271726,9,765,6,1,bajo riesgo
6043.3247923281015,47301.9274556272,1,2,18248.24499616912,9,2088,97,1,bajo riesgo
1630.5997178948671,12510.336356859398,1,3,43990.08652500854,8,3259,34,1,bajo riesgo
8174.555329955341,42113.80946372256,0,3,46661.80130661649,2,1348,54,1,bajo riesgo
2537.8772273993914,7257.612605787255,0,0,20636.905728370093,7,2140,89,1,bajo riesgo
828.4617329966082,57422.152831618754,1,0,36797.67638146088,4,12,91,1,bajo riesgo
2699.2375207724644,70804.11638561646,0,3,11797.444830858189,4,1981,29,1,bajo riesgo
1533.8937994710627,70806.13125692304,0,1,6392.0342826362275,6,3636,93,1,bajo riesgo
4630.752856977131,32214.95250256093,1,3,26853.0906966926,5,3057,48,1,bajo riesgo
6098.955126129153,34072.39611293849,0,2,15021.054556504338,2,3066,52,1,bajo riesgo
2080.0756437458776,4040.575047253279,1,3,49332.48107059419,1,561,28,1,bajo riesgo
2253.832275947715,34324.76097133967,1,2,23102.833991209165,9,3306,29,1,bajo riesgo
9435.489951155063,25666.3462029737,0,1,49612.16709616817,9,542,15,1,bajo riesgo
1278.7525099933089,43199.37689652375,1,1,31079.20103388936,0,2805,74,1,bajo riesgo
2673.6404091435747,45397.23172686855,0,3,20240.941930997076,4,3257,38,1,bajo riesgo
1046.2705442516126,15768.205857632764,1,0,12178.373734202209,7,2890,47,1,bajo riesgo
1828.4482861748534,63355.412933224914,0,1,20846.38437911737,1,2108,27,1,bajo riesgo
2510.775518888608,66953.26194405467,0,0,12898.12674899367,7,710,82,1,bajo riesgo
403.8818012005642,38529.8810741928,1,2,10217.863795967125,2,1634,52,1,bajo riesgo
878.9276768422343,32804.187819421255,1,0,41962.23758296578,1,2827,51,1,bajo riesgo
1569.2176369933688,19236.423135694076,0,2,12260.053567592899,0,1436,16,1,bajo riesgo
2680.904092754528,25914.241707524492,0,3,31226.565610157442,1,871,24,1,bajo riesgo
8609.312752549138,38199.15521650665,1,2,31915.30241824397,5,1658,10,1,bajo riesgo
4304.281512216545,27365.996827445655,1,2,42452.39794130137,2,2097,81,1,bajo riesgo
7644.554592349749,21225.434809894603,1,0,36928.263042966995,1,3013,31,1,bajo riesgo
9808.518774283932,62559.53323763679,0,2,5459.961601697344,8,2400,26,1,bajo riesgo
1751.7701387379336,9600.178931049475,0,0,37399.914135562554,5,2870,63,1,bajo riesgo
5911.664355599977,43542.580080951455,1,2,24051.197032191816,6,3465,12,1,bajo riesgo
